,TICKER,quarternum,analyst,forecast_value,year,earn_value,std,Analyst_Counts,Max,Min,the max_forecast-min_forecast,delta_return,Y,Y_up,Y_down,quantile_0,quantile_10,quantile_20,quantile_30,quantile_40,quantile_50,quantile_60,quantile_70,quantile_80,quantile_90
PVH02013,PVH,0,112468,1.48,2013,1.6,0.023452078799117145,5,1.53,1.47,0.06000000000000005,-0.030000000000000027,1,0,0,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2
PVH12006,PVH,1,58531,0.59,2006,0.74,,1,0.59,0.59,0.0,0.012899999999999912,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PVH12010,PVH,1,133465,0.8,2010,0.83,,1,0.8,0.8,0.0,0.012899999999999912,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PVH12017,PVH,1,9899,1.53,2017,1.65,,1,1.53,1.53,0.0,,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PVH22005,PVH,2,56101,0.39,2005,0.43,0.014142135623730963,2,0.39,0.37,0.020000000000000018,0.012899999999999912,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
PVH22005,PVH,2,58531,0.37,2005,0.43,0.014142135623730963,2,0.39,0.37,0.020000000000000018,0.012899999999999912,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
PVH22012,PVH,2,133409,1.53,2012,1.25,,1,1.53,1.53,0.0,0.012899999999999912,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PVH22013,PVH,2,91194,1.45,2013,1.39,,1,1.45,1.45,0.0,-0.07220000000000004,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PVH32001,PVH,3,10498,0.72,2001,0.45,,1,0.72,0.72,0.0,0.012899999999999912,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PVH32009,PVH,3,112968,0.88,2009,1.08,0.008944271909999166,6,0.88,0.86,0.020000000000000018,0.012899999999999912,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
PVH32009,PVH,3,128213,0.86,2009,1.08,0.008944271909999166,6,0.88,0.86,0.020000000000000018,0.012899999999999912,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
PVH32009,PVH,3,113415,0.87,2009,1.08,0.008944271909999166,6,0.88,0.86,0.020000000000000018,0.012899999999999912,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
PVH32009,PVH,3,8128,0.87,2009,1.08,0.008944271909999166,6,0.88,0.86,0.020000000000000018,0.012899999999999912,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
PVH32009,PVH,3,59339,0.86,2009,1.08,0.008944271909999166,6,0.88,0.86,0.020000000000000018,0.012899999999999912,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
PVH32009,PVH,3,115632,0.88,2009,1.08,0.008944271909999166,6,0.88,0.86,0.020000000000000018,0.012899999999999912,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
PVH32011,PVH,3,137344,1.79,2011,1.89,,1,1.79,1.79,0.0,0.012899999999999912,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PVH32012,PVH,3,133409,2.26,2012,2.34,0.1877054430040146,3,2.58,2.25,0.33000000000000007,0.012899999999999912,1,1,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
PVH32012,PVH,3,148731,2.25,2012,2.34,0.1877054430040146,3,2.58,2.25,0.33000000000000007,0.012899999999999912,1,1,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
PVH32012,PVH,3,146540,2.58,2012,2.34,0.1877054430040146,3,2.58,2.25,0.33000000000000007,0.012899999999999912,1,1,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
S02000,S,0,8014,0.43,2000,1.98,0.0584760159761628,9,0.62,0.43,0.19,-0.02729999999999999,0,0,0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
S02000,S,0,25167,0.48,2000,1.98,0.0584760159761628,9,0.62,0.43,0.19,-0.02729999999999999,0,0,0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
S02000,S,0,30358,0.47,2000,1.98,0.0584760159761628,9,0.62,0.43,0.19,-0.02729999999999999,0,0,0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
S02000,S,0,57702,0.46,2000,1.98,0.0584760159761628,9,0.62,0.43,0.19,-0.02729999999999999,0,0,0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
S02000,S,0,32249,0.46,2000,1.98,0.0584760159761628,9,0.62,0.43,0.19,-0.02729999999999999,0,0,0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
S02000,S,0,9738,0.55,2000,1.98,0.0584760159761628,9,0.62,0.43,0.19,-0.02729999999999999,0,0,0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
S02000,S,0,907,0.5,2000,1.98,0.0584760159761628,9,0.62,0.43,0.19,-0.02729999999999999,0,0,0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
S02000,S,0,3703,0.46,2000,1.98,0.0584760159761628,9,0.62,0.43,0.19,-0.02729999999999999,0,0,0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
S02000,S,0,452,0.62,2000,1.98,0.0584760159761628,9,0.62,0.43,0.19,-0.02729999999999999,0,0,0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
S02004,S,0,76854,-0.12,2004,2.24,,1,-0.12,-0.12,0.0,0.04940000000000011,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
S12000,S,1,1950,0.93,2000,0.65,0.03535533905932729,2,0.98,0.93,0.04999999999999993,0.05610000000000004,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
S12000,S,1,452,0.98,2000,0.65,0.03535533905932729,2,0.98,0.93,0.04999999999999993,0.05610000000000004,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
S12001,S,1,8014,0.93,2001,0.53,0.03132015933791495,7,0.95,0.85,0.09999999999999998,-0.0027000000000000357,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
S12001,S,1,1950,0.85,2001,0.53,0.03132015933791495,7,0.95,0.85,0.09999999999999998,-0.0027000000000000357,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
S12001,S,1,72115,0.9,2001,0.53,0.03132015933791495,7,0.95,0.85,0.09999999999999998,-0.0027000000000000357,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
S12001,S,1,1665,0.92,2001,0.53,0.03132015933791495,7,0.95,0.85,0.09999999999999998,-0.0027000000000000357,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
S12001,S,1,43644,0.95,2001,0.53,0.03132015933791495,7,0.95,0.85,0.09999999999999998,-0.0027000000000000357,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
S12001,S,1,32249,0.91,2001,0.53,0.03132015933791495,7,0.95,0.85,0.09999999999999998,-0.0027000000000000357,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
S12001,S,1,57381,0.92,2001,0.53,0.03132015933791495,7,0.95,0.85,0.09999999999999998,-0.0027000000000000357,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285
S21997,S,2,9738,0.77,1997,0.78,,1,0.77,0.77,0.0,0.07909999999999995,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
S21999,S,2,44902,0.83,1999,0.86,0.09416297927883689,4,0.83,0.63,0.19999999999999996,-0.030299999999999994,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5
S21999,S,2,7981,0.82,1999,0.86,0.09416297927883689,4,0.83,0.63,0.19999999999999996,-0.030299999999999994,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5
S21999,S,2,46150,0.8,1999,0.86,0.09416297927883689,4,0.83,0.63,0.19999999999999996,-0.030299999999999994,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5
S21999,S,2,452,0.63,1999,0.86,0.09416297927883689,4,0.83,0.63,0.19999999999999996,-0.030299999999999994,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5
S22003,S,2,32249,0.84,2003,0.9,0.36207733980463336,4,0.84,0.02,0.82,0.06410000000000005,0,0,0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25
S22003,S,2,1601,0.69,2003,0.9,0.36207733980463336,4,0.84,0.02,0.82,0.06410000000000005,0,0,0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25
S22003,S,2,1601,0.39,2003,0.9,0.36207733980463336,4,0.84,0.02,0.82,0.06410000000000005,0,0,0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25
S22003,S,2,73904,0.02,2003,0.9,0.36207733980463336,4,0.84,0.02,0.82,0.06410000000000005,0,0,0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25
S22004,S,2,10222,0.02,2004,0.24,0.01414213562373095,2,0.02,0.0,0.02,0.05950000000000011,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
S22004,S,2,10222,0.0,2004,0.24,0.01414213562373095,2,0.02,0.0,0.02,0.05950000000000011,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
S31997,S,3,7981,1.05,1997,0.76,0.2086144769664848,6,1.62,1.05,0.5700000000000001,-0.14559999999999995,1,0,0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
S31997,S,3,31089,1.62,1997,0.76,0.2086144769664848,6,1.62,1.05,0.5700000000000001,-0.14559999999999995,1,0,0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
S31997,S,3,32256,1.12,1997,0.76,0.2086144769664848,6,1.62,1.05,0.5700000000000001,-0.14559999999999995,1,0,0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
S31997,S,3,1950,1.15,1997,0.76,0.2086144769664848,6,1.62,1.05,0.5700000000000001,-0.14559999999999995,1,0,0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
S31997,S,3,8014,1.22,1997,0.76,0.2086144769664848,6,1.62,1.05,0.5700000000000001,-0.14559999999999995,1,0,0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
S31997,S,3,7981,1.1,1997,0.76,0.2086144769664848,6,1.62,1.05,0.5700000000000001,-0.14559999999999995,1,0,0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
S31999,S,3,7981,1.5,1999,0.69,,1,1.5,1.5,0.0,0.031099999999999905,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
S32001,S,3,1950,1.91,2001,0.8,0.02828427124746185,2,1.91,1.87,0.039999999999999813,0.13890000000000002,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
S32001,S,3,76854,1.87,2001,0.8,0.02828427124746185,2,1.91,1.87,0.039999999999999813,0.13890000000000002,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
S32003,S,3,1601,2.66,2003,0.84,0.3825310444918164,5,2.66,1.9,0.7600000000000002,0.06679999999999997,0,0,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4
S32003,S,3,32249,2.59,2003,0.84,0.3825310444918164,5,2.66,1.9,0.7600000000000002,0.06679999999999997,0,0,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4
S32003,S,3,32249,2.53,2003,0.84,0.3825310444918164,5,2.66,1.9,0.7600000000000002,0.06679999999999997,0,0,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4
S32003,S,3,1601,1.9,2003,0.84,0.3825310444918164,5,2.66,1.9,0.7600000000000002,0.06679999999999997,0,0,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4
S32003,S,3,32249,1.9,2003,0.84,0.3825310444918164,5,2.66,1.9,0.7600000000000002,0.06679999999999997,0,0,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4
SLB01998,SLB,0,22030,0.335,1998,0.36,,1,0.335,0.335,0.0,0.07599999999999985,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SLB01999,SLB,0,705,0.25,1999,0.25,0.06363961030678929,2,0.25,0.16,0.09,0.031300000000000106,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
SLB01999,SLB,0,705,0.16,1999,0.25,0.06363961030678929,2,0.25,0.16,0.09,0.031300000000000106,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
SLB02001,SLB,0,58429,0.225,2001,0.205,,1,0.225,0.225,0.0,0.03699999999999992,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SLB02004,SLB,0,90943,0.24,2004,0.25,0.0035355339059327407,2,0.24,0.235,0.0050000000000000044,0.02429999999999999,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
SLB02004,SLB,0,77796,0.235,2004,0.25,0.0035355339059327407,2,0.24,0.235,0.0050000000000000044,0.02429999999999999,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
SLB02006,SLB,0,21030,0.575,2006,0.525,0.015275252316519449,3,0.575,0.545,0.029999999999999916,0.0013000000000000789,0,0,0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
SLB02006,SLB,0,40311,0.545,2006,0.525,0.015275252316519449,3,0.575,0.545,0.029999999999999916,0.0013000000000000789,0,0,0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
SLB02006,SLB,0,77796,0.555,2006,0.525,0.015275252316519449,3,0.575,0.545,0.029999999999999916,0.0013000000000000789,0,0,0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
SLB02011,SLB,0,21409,0.75,2011,0.85,0.0,2,0.75,0.75,0.0,0.07010000000000005,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SLB02011,SLB,0,109918,0.75,2011,0.85,0.0,2,0.75,0.75,0.0,0.07010000000000005,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SLB02012,SLB,0,1220,1.03,2012,1.11,,1,1.03,1.03,0.0,0.06590000000000007,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SLB02014,SLB,0,74730,1.24,2014,1.35,,1,1.24,1.24,0.0,-0.029299999999999993,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SLB02015,SLB,0,70901,1.06,2015,1.5,0.028284271247461926,2,1.1,1.06,0.040000000000000036,0.06879999999999997,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
SLB02015,SLB,0,132382,1.1,2015,1.5,0.028284271247461926,2,1.1,1.06,0.040000000000000036,0.06879999999999997,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
SLB02016,SLB,0,125363,0.6,2016,0.65,0.08443932733033825,5,0.6,0.37,0.22999999999999998,0.14789999999999992,0,0,0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2
SLB02016,SLB,0,81315,0.5,2016,0.65,0.08443932733033825,5,0.6,0.37,0.22999999999999998,0.14789999999999992,0,0,0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2
SLB02016,SLB,0,106500,0.51,2016,0.65,0.08443932733033825,5,0.6,0.37,0.22999999999999998,0.14789999999999992,0,0,0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2
SLB02016,SLB,0,70901,0.37,2016,0.65,0.08443932733033825,5,0.6,0.37,0.22999999999999998,0.14789999999999992,0,0,0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2
SLB02016,SLB,0,132382,0.45,2016,0.65,0.08443932733033825,5,0.6,0.37,0.22999999999999998,0.14789999999999992,0,0,0,0.2,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2
SLB02017,SLB,0,159448,0.29,2017,0.27,0.014142135623730944,2,0.29,0.27,0.019999999999999962,,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
SLB02017,SLB,0,106500,0.27,2017,0.27,0.014142135623730944,2,0.29,0.27,0.019999999999999962,,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
SLB12002,SLB,1,8551,0.15,2002,0.175,,1,0.15,0.15,0.0,0.0036000000000000476,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SLB12004,SLB,1,71663,0.24,2004,0.235,0.011086778913041714,4,0.25,0.225,0.024999999999999994,-0.09160000000000001,1,0,1,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25
SLB12004,SLB,1,90943,0.25,2004,0.235,0.011086778913041714,4,0.25,0.225,0.024999999999999994,-0.09160000000000001,1,0,1,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25
SLB12004,SLB,1,77796,0.23,2004,0.235,0.011086778913041714,4,0.25,0.225,0.024999999999999994,-0.09160000000000001,1,0,1,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25
SLB12004,SLB,1,21030,0.225,2004,0.235,0.011086778913041714,4,0.25,0.225,0.024999999999999994,-0.09160000000000001,1,0,1,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25
SLB12010,SLB,1,42946,0.698,2010,0.62,0.011313708498984653,2,0.698,0.682,0.015999999999999903,-0.1351,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
SLB12010,SLB,1,42946,0.682,2010,0.62,0.011313708498984653,2,0.698,0.682,0.015999999999999903,-0.1351,1,0,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
SLB12012,SLB,1,9707,1.1,2012,0.98,,1,1.1,1.1,0.0,-0.02429999999999999,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SLB12014,SLB,1,40722,1.47,2014,1.21,,1,1.47,1.47,0.0,0.008899999999999908,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SLB12015,SLB,1,40374,0.81,2015,1.06,0.010000000000000009,3,0.81,0.79,0.020000000000000018,0.02960000000000007,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
SLB12015,SLB,1,106500,0.8,2015,1.06,0.010000000000000009,3,0.81,0.79,0.020000000000000018,0.02960000000000007,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
SLB12015,SLB,1,138030,0.79,2015,1.06,0.010000000000000009,3,0.81,0.79,0.020000000000000018,0.02960000000000007,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
SLB12016,SLB,1,159448,0.42,2016,0.4,0.11733143937865359,4,0.42,0.19,0.22999999999999998,-0.060699999999999976,0,0,0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5
SLB12016,SLB,1,125363,0.41,2016,0.4,0.11733143937865359,4,0.42,0.19,0.22999999999999998,-0.060699999999999976,0,0,0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5
SLB12016,SLB,1,109490,0.19,2016,0.4,0.11733143937865359,4,0.42,0.19,0.22999999999999998,-0.060699999999999976,0,0,0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5
SLB12016,SLB,1,125363,0.24,2016,0.4,0.11733143937865359,4,0.42,0.19,0.22999999999999998,-0.060699999999999976,0,0,0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5
SLB21998,SLB,2,40457,0.35,1998,0.345,,1,0.35,0.35,0.0,-0.08289999999999997,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SLB21999,SLB,2,705,0.35,1999,0.115,,1,0.35,0.35,0.0,0.04709999999999992,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SLB22001,SLB,2,71663,0.23,2001,0.16,,1,0.23,0.23,0.0,-0.1079,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SLB22010,SLB,2,77189,0.74,2010,0.68,0.02501961135551374,15,0.77,0.67,0.09999999999999998,0.0504,0,0,0,0.13333333333333333,0.0,0.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
SLB22010,SLB,2,72302,0.7,2010,0.68,0.02501961135551374,15,0.77,0.67,0.09999999999999998,0.0504,0,0,0,0.13333333333333333,0.0,0.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
SLB22010,SLB,2,74992,0.7,2010,0.68,0.02501961135551374,15,0.77,0.67,0.09999999999999998,0.0504,0,0,0,0.13333333333333333,0.0,0.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
SLB22010,SLB,2,72113,0.73,2010,0.68,0.02501961135551374,15,0.77,0.67,0.09999999999999998,0.0504,0,0,0,0.13333333333333333,0.0,0.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
SLB22010,SLB,2,9707,0.74,2010,0.68,0.02501961135551374,15,0.77,0.67,0.09999999999999998,0.0504,0,0,0,0.13333333333333333,0.0,0.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
SLB22010,SLB,2,1228,0.7,2010,0.68,0.02501961135551374,15,0.77,0.67,0.09999999999999998,0.0504,0,0,0,0.13333333333333333,0.0,0.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
SLB22010,SLB,2,109490,0.72,2010,0.68,0.02501961135551374,15,0.77,0.67,0.09999999999999998,0.0504,0,0,0,0.13333333333333333,0.0,0.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
SLB22010,SLB,2,42946,0.708,2010,0.68,0.02501961135551374,15,0.77,0.67,0.09999999999999998,0.0504,0,0,0,0.13333333333333333,0.0,0.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
SLB22010,SLB,2,91754,0.72,2010,0.68,0.02501961135551374,15,0.77,0.67,0.09999999999999998,0.0504,0,0,0,0.13333333333333333,0.0,0.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
SLB22010,SLB,2,136718,0.77,2010,0.68,0.02501961135551374,15,0.77,0.67,0.09999999999999998,0.0504,0,0,0,0.13333333333333333,0.0,0.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
SLB22010,SLB,2,71260,0.67,2010,0.68,0.02501961135551374,15,0.77,0.67,0.09999999999999998,0.0504,0,0,0,0.13333333333333333,0.0,0.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
SLB22010,SLB,2,110602,0.72,2010,0.68,0.02501961135551374,15,0.77,0.67,0.09999999999999998,0.0504,0,0,0,0.13333333333333333,0.0,0.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
SLB22010,SLB,2,21409,0.72,2010,0.68,0.02501961135551374,15,0.77,0.67,0.09999999999999998,0.0504,0,0,0,0.13333333333333333,0.0,0.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
SLB22010,SLB,2,21409,0.68,2010,0.68,0.02501961135551374,15,0.77,0.67,0.09999999999999998,0.0504,0,0,0,0.13333333333333333,0.0,0.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
SLB22010,SLB,2,138030,0.73,2010,0.68,0.02501961135551374,15,0.77,0.67,0.09999999999999998,0.0504,0,0,0,0.13333333333333333,0.0,0.2,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667
SLB22012,SLB,2,138030,1.08,2012,1.05,,1,1.08,1.08,0.0,0.04410000000000003,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SLB22013,SLB,2,145697,1.283,2013,1.15,,1,1.283,1.283,0.0,0.0018000000000000238,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
